ELECTION_DATE,ELECTION_NAME,COUNTY_ID,COUNTY_NAME,CONTEST_ID,CONTEST_NAME,CANDIDATE_ID,CANDIDATE_NAME,INCUMBENT_FLAG,WRITE_IN_FLAG,PARTY_ID,PARTY_NAME,VOTE_TOTAL
11/08/2016,2016 Presidential General,19,Los Angeles,130000590000,State Assembly Member District 59,212,Reginald Byron Jones-Sawyer,Y,N,1,Democratic,"77,324"
11/08/2016,2016 Presidential General,19,Los Angeles,130000620000,State Assembly Member District 62,250,Autumn Burke,Y,N,1,Democratic,"123,699"
11/08/2016,2016 Presidential General,19,Los Angeles,130000620000,State Assembly Member District 62,634,Baron Bruno,N,N,7,Libertarian,"8,958"
11/08/2016,2016 Presidential General,19,Los Angeles,130000620000,State Assembly Member District 62,664,"Marco Antonio ""Tony"" Leal",N,N,3,Republican,"27,628"
11/08/2016,2016 Presidential General,19,Los Angeles,130000630000,State Assembly Member District 63,237,Anthony Rendon,Y,N,1,Democratic,"89,134"
11/08/2016,2016 Presidential General,19,Los Angeles,130000630000,State Assembly Member District 63,428,Adam Joshua Miller,N,N,3,Republican,"25,680"
11/08/2016,2016 Presidential General,19,Los Angeles,130000640000,State Assembly Member District 64,151,Mike A. Gipson,Y,N,1,Democratic,"86,419"
11/08/2016,2016 Presidential General,19,Los Angeles,130000640000,State Assembly Member District 64,358,Theresa Sanford,N,N,3,Republican,"31,300"
11/08/2016,2016 Presidential General,19,Los Angeles,130000660000,State Assembly Member District 66,215,Al Muratsuchi,N,N,1,Democratic,"105,336"
11/08/2016,2016 Presidential General,19,Los Angeles,130000660000,State Assembly Member District 66,303,David Hadley,Y,N,3,Republican,"89,308"
11/08/2016,2016 Presidential General,19,Los Angeles,130000700000,State Assembly Member District 70,214,Patrick O'Donnell,Y,N,1,Democratic,"107,389"
11/08/2016,2016 Presidential General,19,Los Angeles,130000700000,State Assembly Member District 70,654,Martha E. Flores-Gibson,N,N,3,Republican,"53,805"
11/08/2016,2016 Presidential General,20,Madera,010000000000,President,2,Gloria Estela La Riva,N,N,9,Peace and Freedom,187
11/08/2016,2016 Presidential General,20,Madera,010000000000,President,20,Donald J. Trump,N,N,4,"Republican,AmericanIndependent","23,357"
11/08/2016,2016 Presidential General,20,Madera,010000000000,President,22,Gary Johnson,N,N,7,Libertarian,"1,558"
11/08/2016,2016 Presidential General,20,Madera,010000000000,President,25,Hillary Clinton,N,N,1,Democratic,"17,029"
11/08/2016,2016 Presidential General,20,Madera,010000000000,President,51,Jill Stein,N,N,6,Green,644
11/08/2016,2016 Presidential General,20,Madera,010000000000,President,696,Laurence Kotlikoff,N,Y,14,Blank,0
11/08/2016,2016 Presidential General,20,Madera,010000000000,President,698,Mike Maturen,N,Y,14,Blank,9
11/08/2016,2016 Presidential General,20,Madera,010000000000,President,1166,"Bernard ""Bernie"" Sanders",N,Y,14,Blank,183
11/08/2016,2016 Presidential General,20,Madera,010000000000,President,1187,Jerry White,N,Y,14,Blank,0
11/08/2016,2016 Presidential General,20,Madera,010000000000,President,1478,Evan McMullin,N,Y,14,Blank,145
11/08/2016,2016 Presidential General,20,Madera,100000000001,US Senate - 1,85,Loretta L. Sanchez,N,N,1,Democratic,"17,562"
11/08/2016,2016 Presidential General,20,Madera,100000000001,US Senate - 1,289,Kamala D. Harris,N,N,1,Democratic,"16,769"
11/08/2016,2016 Presidential General,20,Madera,110000040000,United States Representative District 4,101,Tom McClintock,Y,N,3,Republican,"9,877"
11/08/2016,2016 Presidential General,20,Madera,110000040000,United States Representative District 4,273,Robert W. Derlet,N,N,1,Democratic,"3,895"
11/08/2016,2016 Presidential General,20,Madera,110000160000,United States Representative District 16,75,Johnny M. Tacherra,N,N,3,Republican,"16,508"
11/08/2016,2016 Presidential General,20,Madera,110000160000,United States Representative District 16,158,Jim Costa,Y,N,1,Democratic,"11,766"
11/08/2016,2016 Presidential General,20,Madera,130000050000,State Assembly Member District 5,364,Frank Bigelow,Y,N,3,Republican,"27,456"
11/08/2016,2016 Presidential General,20,Madera,130000050000,State Assembly Member District 5,394,Robert Carabas,N,N,1,Democratic,"14,217"
11/08/2016,2016 Presidential General,21,Marin,010000000000,President,2,Gloria Estela La Riva,N,N,9,Peace and Freedom,351
11/08/2016,2016 Presidential General,21,Marin,010000000000,President,20,Donald J. Trump,N,N,4,"Republican,AmericanIndependent","21,771"
11/08/2016,2016 Presidential General,21,Marin,010000000000,President,22,Gary Johnson,N,N,7,Libertarian,"4,180"
11/08/2016,2016 Presidential General,21,Marin,010000000000,President,25,Hillary Clinton,N,N,1,Democratic,"108,707"
11/08/2016,2016 Presidential General,21,Marin,010000000000,President,51,Jill Stein,N,N,6,Green,"3,109"
11/08/2016,2016 Presidential General,21,Marin,010000000000,President,696,Laurence Kotlikoff,N,Y,14,Blank,6
11/08/2016,2016 Presidential General,21,Marin,010000000000,President,698,Mike Maturen,N,Y,14,Blank,4
11/08/2016,2016 Presidential General,21,Marin,010000000000,President,1166,"Bernard ""Bernie"" Sanders",N,Y,14,Blank,896
11/08/2016,2016 Presidential General,21,Marin,010000000000,President,1187,Jerry White,N,Y,14,Blank,0
11/08/2016,2016 Presidential General,21,Marin,010000000000,President,1478,Evan McMullin,N,Y,14,Blank,249
11/08/2016,2016 Presidential General,21,Marin,100000000001,US Senate - 1,85,Loretta L. Sanchez,N,N,1,Democratic,"27,101"
11/08/2016,2016 Presidential General,21,Marin,100000000001,US Senate - 1,289,Kamala D. Harris,N,N,1,Democratic,"98,196"
11/08/2016,2016 Presidential General,21,Marin,110000020000,United States Representative District 2,217,Jared W. Huffman,Y,N,1,Democratic,"110,165"
11/08/2016,2016 Presidential General,21,Marin,110000020000,United States Representative District 2,701,Dale K. Mensing,N,N,3,Republican,"22,591"
11/08/2016,2016 Presidential General,21,Marin,130000100000,State Assembly Member District 10,218,Marc Levine,Y,N,1,Democratic,"86,350"
11/08/2016,2016 Presidential General,21,Marin,130000100000,State Assembly Member District 10,525,"Veronica ""Roni"" Jacobi",N,N,1,Democratic,"33,732"
11/08/2016,2016 Presidential General,22,Mariposa,010000000000,President,2,Gloria Estela La Riva,N,N,9,Peace and Freedom,55
11/08/2016,2016 Presidential General,22,Mariposa,010000000000,President,20,Donald J. Trump,N,N,4,"Republican,AmericanIndependent","5,185"
11/08/2016,2016 Presidential General,22,Mariposa,010000000000,President,22,Gary Johnson,N,N,7,Libertarian,326
11/08/2016,2016 Presidential General,22,Mariposa,010000000000,President,25,Hillary Clinton,N,N,1,Democratic,"3,122"
11/08/2016,2016 Presidential General,22,Mariposa,010000000000,President,51,Jill Stein,N,N,6,Green,189
11/08/2016,2016 Presidential General,22,Mariposa,010000000000,President,696,Laurence Kotlikoff,N,Y,14,Blank,0
11/08/2016,2016 Presidential General,22,Mariposa,010000000000,President,698,Mike Maturen,N,Y,14,Blank,0
11/08/2016,2016 Presidential General,22,Mariposa,010000000000,President,1166,"Bernard ""Bernie"" Sanders",N,Y,14,Blank,0
11/08/2016,2016 Presidential General,22,Mariposa,010000000000,President,1187,Jerry White,N,Y,14,Blank,0
11/08/2016,2016 Presidential General,22,Mariposa,010000000000,President,1478,Evan McMullin,N,Y,14,Blank,0
11/08/2016,2016 Presidential General,22,Mariposa,100000000001,US Senate - 1,85,Loretta L. Sanchez,N,N,1,Democratic,"2,519"
11/08/2016,2016 Presidential General,22,Mariposa,100000000001,US Senate - 1,289,Kamala D. Harris,N,N,1,Democratic,"4,134"
11/08/2016,2016 Presidential General,22,Mariposa,110000040000,United States Representative District 4,101,Tom McClintock,Y,N,3,Republican,"5,681"
11/08/2016,2016 Presidential General,22,Mariposa,110000040000,United States Representative District 4,273,Robert W. Derlet,N,N,1,Democratic,"3,147"
11/08/2016,2016 Presidential General,22,Mariposa,130000050000,State Assembly Member District 5,364,Frank Bigelow,Y,N,3,Republican,"5,823"
11/08/2016,2016 Presidential General,22,Mariposa,130000050000,State Assembly Member District 5,394,Robert Carabas,N,N,1,Democratic,"2,947"
11/08/2016,2016 Presidential General,23,Mendocino,010000000000,President,2,Gloria Estela La Riva,N,N,9,Peace and Freedom,151
11/08/2016,2016 Presidential General,23,Mendocino,010000000000,President,20,Donald J. Trump,N,N,4,"Republican,AmericanIndependent","10,888"
11/08/2016,2016 Presidential General,23,Mendocino,010000000000,President,22,Gary Johnson,N,N,7,Libertarian,"1,331"
11/08/2016,2016 Presidential General,23,Mendocino,010000000000,President,25,Hillary Clinton,N,N,1,Democratic,"22,079"
11/08/2016,2016 Presidential General,23,Mendocino,010000000000,President,51,Jill Stein,N,N,6,Green,"2,108"
11/08/2016,2016 Presidential General,23,Mendocino,010000000000,President,696,Laurence Kotlikoff,N,Y,14,Blank,3
11/08/2016,2016 Presidential General,23,Mendocino,010000000000,President,698,Mike Maturen,N,Y,14,Blank,4
11/08/2016,2016 Presidential General,23,Mendocino,010000000000,President,1166,"Bernard ""Bernie"" Sanders",N,Y,14,Blank,789
11/08/2016,2016 Presidential General,23,Mendocino,010000000000,President,1187,Jerry White,N,Y,14,Blank,0
11/08/2016,2016 Presidential General,23,Mendocino,010000000000,President,1478,Evan McMullin,N,Y,14,Blank,124
11/08/2016,2016 Presidential General,23,Mendocino,100000000001,US Senate - 1,85,Loretta L. Sanchez,N,N,1,Democratic,"9,564"
11/08/2016,2016 Presidential General,23,Mendocino,100000000001,US Senate - 1,289,Kamala D. Harris,N,N,1,Democratic,"22,335"
11/08/2016,2016 Presidential General,23,Mendocino,110000020000,United States Representative District 2,217,Jared W. Huffman,Y,N,1,Democratic,"25,901"
11/08/2016,2016 Presidential General,23,Mendocino,110000020000,United States Representative District 2,701,Dale K. Mensing,N,N,3,Republican,"9,736"
11/08/2016,2016 Presidential General,23,Mendocino,130000020000,State Assembly Member District 2,535,Jim Wood,Y,N,1,Democratic,"24,926"
11/08/2016,2016 Presidential General,23,Mendocino,130000020000,State Assembly Member District 2,676,Ken Anton,N,N,7,Libertarian,"8,924"
11/08/2016,2016 Presidential General,24,Merced,010000000000,President,2,Gloria Estela La Riva,N,N,9,Peace and Freedom,454
11/08/2016,2016 Presidential General,24,Merced,010000000000,President,20,Donald J. Trump,N,N,4,"Republican,AmericanIndependent","28,725"
11/08/2016,2016 Presidential General,24,Merced,010000000000,President,22,Gary Johnson,N,N,7,Libertarian,"2,410"
11/08/2016,2016 Presidential General,24,Merced,010000000000,President,25,Hillary Clinton,N,N,1,Democratic,"37,317"
11/08/2016,2016 Presidential General,24,Merced,010000000000,President,51,Jill Stein,N,N,6,Green,"1,209"
11/08/2016,2016 Presidential General,24,Merced,010000000000,President,696,Laurence Kotlikoff,N,Y,14,Blank,0
11/08/2016,2016 Presidential General,24,Merced,010000000000,President,698,Mike Maturen,N,Y,14,Blank,6
11/08/2016,2016 Presidential General,24,Merced,010000000000,President,1166,"Bernard ""Bernie"" Sanders",N,Y,14,Blank,506
11/08/2016,2016 Presidential General,24,Merced,010000000000,President,1187,Jerry White,N,Y,14,Blank,0
11/08/2016,2016 Presidential General,24,Merced,010000000000,President,1478,Evan McMullin,N,Y,14,Blank,162
11/08/2016,2016 Presidential General,24,Merced,100000000001,US Senate - 1,85,Loretta L. Sanchez,N,N,1,Democratic,"29,835"
11/08/2016,2016 Presidential General,24,Merced,100000000001,US Senate - 1,289,Kamala D. Harris,N,N,1,Democratic,"30,172"
11/08/2016,2016 Presidential General,24,Merced,110000160000,United States Representative District 16,75,Johnny M. Tacherra,N,N,3,Republican,"32,366"
11/08/2016,2016 Presidential General,24,Merced,110000160000,United States Representative District 16,158,Jim Costa,Y,N,1,Democratic,"37,554"
11/08/2016,2016 Presidential General,24,Merced,130000210000,State Assembly Member District 21,405,Adam Gray,Y,N,1,Democratic,"48,820"
11/08/2016,2016 Presidential General,24,Merced,130000210000,State Assembly Member District 21,580,Greg Opinski,N,N,3,Republican,"18,748"
11/08/2016,2016 Presidential General,25,Modoc,010000000000,President,2,Gloria Estela La Riva,N,N,9,Peace and Freedom,13
11/08/2016,2016 Presidential General,25,Modoc,010000000000,President,20,Donald J. Trump,N,N,4,"Republican,AmericanIndependent","2,696"
11/08/2016,2016 Presidential General,25,Modoc,010000000000,President,22,Gary Johnson,N,N,7,Libertarian,122
11/08/2016,2016 Presidential General,25,Modoc,010000000000,President,25,Hillary Clinton,N,N,1,Democratic,877
11/08/2016,2016 Presidential General,25,Modoc,010000000000,President,51,Jill Stein,N,N,6,Green,50
11/08/2016,2016 Presidential General,25,Modoc,010000000000,President,696,Laurence Kotlikoff,N,Y,14,Blank,0
11/08/2016,2016 Presidential General,25,Modoc,010000000000,President,698,Mike Maturen,N,Y,14,Blank,0
11/08/2016,2016 Presidential General,25,Modoc,010000000000,President,1166,"Bernard ""Bernie"" Sanders",N,Y,14,Blank,19
11/08/2016,2016 Presidential General,25,Modoc,010000000000,President,1187,Jerry White,N,Y,14,Blank,0
11/08/2016,2016 Presidential General,25,Modoc,010000000000,President,1478,Evan McMullin,N,Y,14,Blank,11
11/08/2016,2016 Presidential General,25,Modoc,100000000001,US Senate - 1,85,Loretta L. Sanchez,N,N,1,Democratic,"1,044"
11/08/2016,2016 Presidential General,25,Modoc,100000000001,US Senate - 1,289,Kamala D. Harris,N,N,1,Democratic,"1,531"
11/08/2016,2016 Presidential General,25,Modoc,110000010000,United States Representative District 1,220,Jim Reed,N,N,1,Democratic,"1,000"
11/08/2016,2016 Presidential General,25,Modoc,110000010000,United States Representative District 1,702,Doug La Malfa,Y,N,3,Republican,"2,796"
11/08/2016,2016 Presidential General,25,Modoc,120000010000,State Senate District 1,225,Ted Gaines,Y,N,3,Republican,"2,809"
11/08/2016,2016 Presidential General,25,Modoc,120000010000,State Senate District 1,536,Rob Rowen,N,N,1,Democratic,904
11/08/2016,2016 Presidential General,25,Modoc,130000010000,State Assembly Member District 1,466,Brian Dahle,Y,N,3,Republican,"3,164"
11/08/2016,2016 Presidential General,25,Modoc,130000010000,State Assembly Member District 1,635,Donn Coenen,N,N,7,Libertarian,508
11/08/2016,2016 Presidential General,26,Mono,010000000000,President,2,Gloria Estela La Riva,N,N,9,Peace and Freedom,23
11/08/2016,2016 Presidential General,26,Mono,010000000000,President,20,Donald J. Trump,N,N,4,"Republican,AmericanIndependent","2,111"
11/08/2016,2016 Presidential General,26,Mono,010000000000,President,22,Gary Johnson,N,N,7,Libertarian,222
11/08/2016,2016 Presidential General,26,Mono,010000000000,President,25,Hillary Clinton,N,N,1,Democratic,"2,773"
11/08/2016,2016 Presidential General,26,Mono,010000000000,President,51,Jill Stein,N,N,6,Green,142
11/08/2016,2016 Presidential General,26,Mono,010000000000,President,696,Laurence Kotlikoff,N,Y,14,Blank,0
11/08/2016,2016 Presidential General,26,Mono,010000000000,President,698,Mike Maturen,N,Y,14,Blank,0
11/08/2016,2016 Presidential General,26,Mono,010000000000,President,1166,"Bernard ""Bernie"" Sanders",N,Y,14,Blank,2
11/08/2016,2016 Presidential General,26,Mono,010000000000,President,1187,Jerry White,N,Y,14,Blank,0
11/08/2016,2016 Presidential General,26,Mono,010000000000,President,1478,Evan McMullin,N,Y,14,Blank,3
11/08/2016,2016 Presidential General,26,Mono,100000000001,US Senate - 1,85,Loretta L. Sanchez,N,N,1,Democratic,"1,591"
11/08/2016,2016 Presidential General,26,Mono,100000000001,US Senate - 1,289,Kamala D. Harris,N,N,1,Democratic,"2,611"
11/08/2016,2016 Presidential General,26,Mono,110000080000,United States Representative District 8,64,Rita Ramirez,N,N,1,Democratic,"2,602"
11/08/2016,2016 Presidential General,26,Mono,110000080000,United States Representative District 8,240,Paul Cook,Y,N,3,Republican,"2,563"
11/08/2016,2016 Presidential General,26,Mono,130000050000,State Assembly Member District 5,364,Frank Bigelow,Y,N,3,Republican,"2,579"
11/08/2016,2016 Presidential General,26,Mono,130000050000,State Assembly Member District 5,394,Robert Carabas,N,N,1,Democratic,"2,486"
11/08/2016,2016 Presidential General,27,Monterey,010000000000,President,2,Gloria Estela La Riva,N,N,9,Peace and Freedom,661
11/08/2016,2016 Presidential General,27,Monterey,010000000000,President,20,Donald J. Trump,N,N,4,"Republican,AmericanIndependent","34,895"
11/08/2016,2016 Presidential General,27,Monterey,010000000000,President,22,Gary Johnson,N,N,7,Libertarian,"4,547"
11/08/2016,2016 Presidential General,27,Monterey,010000000000,President,25,Hillary Clinton,N,N,1,Democratic,"89,088"
11/08/2016,2016 Presidential General,27,Monterey,010000000000,President,51,Jill Stein,N,N,6,Green,"2,823"
11/08/2016,2016 Presidential General,27,Monterey,010000000000,President,696,Laurence Kotlikoff,N,Y,14,Blank,2
11/08/2016,2016 Presidential General,27,Monterey,010000000000,President,698,Mike Maturen,N,Y,14,Blank,8
11/08/2016,2016 Presidential General,27,Monterey,010000000000,President,1166,"Bernard ""Bernie"" Sanders",N,Y,14,Blank,"1,025"
11/08/2016,2016 Presidential General,27,Monterey,010000000000,President,1187,Jerry White,N,Y,14,Blank,1
11/08/2016,2016 Presidential General,27,Monterey,010000000000,President,1478,Evan McMullin,N,Y,14,Blank,358
11/08/2016,2016 Presidential General,27,Monterey,100000000001,US Senate - 1,85,Loretta L. Sanchez,N,N,1,Democratic,"43,060"
11/08/2016,2016 Presidential General,27,Monterey,100000000001,US Senate - 1,289,Kamala D. Harris,N,N,1,Democratic,"77,659"
11/08/2016,2016 Presidential General,27,Monterey,110000200000,United States Representative District 20,470,Casey Lucius,N,N,3,Republican,"43,131"
11/08/2016,2016 Presidential General,27,Monterey,110000200000,United States Representative District 20,529,Jimmy Panetta,N,N,1,Democratic,"90,314"
11/08/2016,2016 Presidential General,27,Monterey,120000170000,State Senate District 17,53,Bill Monning,Y,N,1,Democratic,"54,204"
11/08/2016,2016 Presidential General,27,Monterey,120000170000,State Senate District 17,323,Palmer Kain,N,N,3,Republican,"25,242"
11/08/2016,2016 Presidential General,27,Monterey,130000290000,State Assembly Member District 29,272,Mark Stone,Y,N,1,Democratic,"48,457"
11/08/2016,2016 Presidential General,27,Monterey,130000290000,State Assembly Member District 29,538,Sierra Roberts,N,N,3,Republican,"23,608"
11/08/2016,2016 Presidential General,27,Monterey,130000300000,State Assembly Member District 30,345,Karina Cervantez Alejo,N,N,1,Democratic,"19,929"
11/08/2016,2016 Presidential General,27,Monterey,130000300000,State Assembly Member District 30,420,Anna Caballero,N,N,1,Democratic,"35,881"
11/08/2016,2016 Presidential General,28,Napa,010000000000,President,2,Gloria Estela La Riva,N,N,9,Peace and Freedom,207
11/08/2016,2016 Presidential General,28,Napa,010000000000,President,20,Donald J. Trump,N,N,4,"Republican,AmericanIndependent","17,411"
11/08/2016,2016 Presidential General,28,Napa,010000000000,President,22,Gary Johnson,N,N,7,Libertarian,"2,551"
11/08/2016,2016 Presidential General,28,Napa,010000000000,President,25,Hillary Clinton,N,N,1,Democratic,"39,199"
11/08/2016,2016 Presidential General,28,Napa,010000000000,President,51,Jill Stein,N,N,6,Green,"1,262"
11/08/2016,2016 Presidential General,28,Napa,010000000000,President,696,Laurence Kotlikoff,N,Y,14,Blank,0
11/08/2016,2016 Presidential General,28,Napa,010000000000,President,698,Mike Maturen,N,Y,14,Blank,3
11/08/2016,2016 Presidential General,28,Napa,010000000000,President,1166,"Bernard ""Bernie"" Sanders",N,Y,14,Blank,585
11/08/2016,2016 Presidential General,28,Napa,010000000000,President,1187,Jerry White,N,Y,14,Blank,0
11/08/2016,2016 Presidential General,28,Napa,010000000000,President,1478,Evan McMullin,N,Y,14,Blank,154
11/08/2016,2016 Presidential General,28,Napa,100000000001,US Senate - 1,85,Loretta L. Sanchez,N,N,1,Democratic,"17,778"
11/08/2016,2016 Presidential General,28,Napa,100000000001,US Senate - 1,289,Kamala D. Harris,N,N,1,Democratic,"35,925"
11/08/2016,2016 Presidential General,28,Napa,110000050000,United States Representative District 5,94,Mike Thompson,Y,N,1,Democratic,"46,071"
11/08/2016,2016 Presidential General,28,Napa,110000050000,United States Representative District 5,424,Carlos Santamaria,N,N,3,Republican,"14,187"
11/08/2016,2016 Presidential General,28,Napa,120000030000,State Senate District 3,10,Mariko Yamada,N,N,1,Democratic,"17,797"
11/08/2016,2016 Presidential General,28,Napa,120000030000,State Senate District 3,95,Bill Dodd,N,N,1,Democratic,"38,155"
11/08/2016,2016 Presidential General,28,Napa,130000040000,State Assembly Member District 4,77,Charlie Schaupp,N,N,3,Republican,"21,947"
11/08/2016,2016 Presidential General,28,Napa,130000040000,State Assembly Member District 4,96,Cecilia M. Aguiar-Curry,N,N,1,Democratic,"36,006"
11/08/2016,2016 Presidential General,29,Nevada,010000000000,President,2,Gloria Estela La Riva,N,N,9,Peace and Freedom,85
11/08/2016,2016 Presidential General,29,Nevada,010000000000,President,20,Donald J. Trump,N,N,4,"Republican,AmericanIndependent","23,365"
11/08/2016,2016 Presidential General,29,Nevada,010000000000,President,22,Gary Johnson,N,N,7,Libertarian,"2,378"
11/08/2016,2016 Presidential General,29,Nevada,010000000000,President,25,Hillary Clinton,N,N,1,Democratic,"26,053"
11/08/2016,2016 Presidential General,29,Nevada,010000000000,President,51,Jill Stein,N,N,6,Green,"2,189"
11/08/2016,2016 Presidential General,29,Nevada,010000000000,President,696,Laurence Kotlikoff,N,Y,14,Blank,0
11/08/2016,2016 Presidential General,29,Nevada,010000000000,President,698,Mike Maturen,N,Y,14,Blank,0
11/08/2016,2016 Presidential General,29,Nevada,010000000000,President,1166,"Bernard ""Bernie"" Sanders",N,Y,14,Blank,685
11/08/2016,2016 Presidential General,29,Nevada,010000000000,President,1187,Jerry White,N,Y,14,Blank,1
11/08/2016,2016 Presidential General,29,Nevada,010000000000,President,1478,Evan McMullin,N,Y,14,Blank,179
11/08/2016,2016 Presidential General,29,Nevada,100000000001,US Senate - 1,85,Loretta L. Sanchez,N,N,1,Democratic,"13,329"
11/08/2016,2016 Presidential General,29,Nevada,100000000001,US Senate - 1,289,Kamala D. Harris,N,N,1,Democratic,"29,639"
11/08/2016,2016 Presidential General,29,Nevada,110000010000,United States Representative District 1,220,Jim Reed,N,N,1,Democratic,"23,038"
11/08/2016,2016 Presidential General,29,Nevada,110000010000,United States Representative District 1,702,Doug La Malfa,Y,N,3,Republican,"23,481"
11/08/2016,2016 Presidential General,29,Nevada,110000040000,United States Representative District 4,101,Tom McClintock,Y,N,3,Republican,"2,671"
11/08/2016,2016 Presidential General,29,Nevada,110000040000,United States Representative District 4,273,Robert W. Derlet,N,N,1,Democratic,"4,914"
11/08/2016,2016 Presidential General,29,Nevada,120000010000,State Senate District 1,225,Ted Gaines,Y,N,3,Republican,"27,597"
11/08/2016,2016 Presidential General,29,Nevada,120000010000,State Senate District 1,536,Rob Rowen,N,N,1,Democratic,"25,205"
11/08/2016,2016 Presidential General,29,Nevada,130000010000,State Assembly Member District 1,466,Brian Dahle,Y,N,3,Republican,"31,583"
11/08/2016,2016 Presidential General,29,Nevada,130000010000,State Assembly Member District 1,635,Donn Coenen,N,N,7,Libertarian,"16,492"
11/08/2016,2016 Presidential General,30,Orange,010000000000,President,2,Gloria Estela La Riva,N,N,9,Peace and Freedom,"4,898"
11/08/2016,2016 Presidential General,30,Orange,010000000000,President,20,Donald J. Trump,N,N,4,"Republican,AmericanIndependent","507,148"
11/08/2016,2016 Presidential General,30,Orange,010000000000,President,22,Gary Johnson,N,N,7,Libertarian,"46,128"
11/08/2016,2016 Presidential General,30,Orange,010000000000,President,25,Hillary Clinton,N,N,1,Democratic,"609,961"
11/08/2016,2016 Presidential General,30,Orange,010000000000,President,51,Jill Stein,N,N,6,Green,"18,068"
11/08/2016,2016 Presidential General,30,Orange,010000000000,President,696,Laurence Kotlikoff,N,Y,14,Blank,27
11/08/2016,2016 Presidential General,30,Orange,010000000000,President,698,Mike Maturen,N,Y,14,Blank,131
11/08/2016,2016 Presidential General,30,Orange,010000000000,President,1166,"Bernard ""Bernie"" Sanders",N,Y,14,Blank,"6,239"
11/08/2016,2016 Presidential General,30,Orange,010000000000,President,1187,Jerry White,N,Y,14,Blank,4
11/08/2016,2016 Presidential General,30,Orange,010000000000,President,1478,Evan McMullin,N,Y,14,Blank,"4,917"
11/08/2016,2016 Presidential General,30,Orange,100000000001,US Senate - 1,85,Loretta L. Sanchez,N,N,1,Democratic,"486,783"
11/08/2016,2016 Presidential General,30,Orange,100000000001,US Senate - 1,289,Kamala D. Harris,N,N,1,Democratic,"555,459"
11/08/2016,2016 Presidential General,30,Orange,110000380000,United States Representative District 38,138,Linda T. Sánchez,Y,N,1,Democratic,"3,280"
11/08/2016,2016 Presidential General,30,Orange,110000380000,United States Representative District 38,560,Ryan Downing,N,N,3,Republican,"2,773"
11/08/2016,2016 Presidential General,30,Orange,110000390000,United States Representative District 39,181,Ed Royce,Y,N,3,Republican,"100,989"
11/08/2016,2016 Presidential General,30,Orange,110000390000,United States Representative District 39,445,Brett Murdock,N,N,1,Democratic,"71,111"
11/08/2016,2016 Presidential General,30,Orange,110000450000,United States Representative District 45,122,Mimi Walters,Y,N,3,Republican,"182,618"
11/08/2016,2016 Presidential General,30,Orange,110000450000,United States Representative District 45,467,Ron Varasteh,N,N,1,Democratic,"129,231"
11/08/2016,2016 Presidential General,30,Orange,110000460000,United States Representative District 46,154,Lou Correa,N,N,1,Democratic,"115,248"
11/08/2016,2016 Presidential General,30,Orange,110000460000,United States Representative District 46,431,Bao Nguyen,N,N,1,Democratic,"49,345"
11/08/2016,2016 Presidential General,30,Orange,110000470000,United States Representative District 47,139,Alan Lowenthal,Y,N,1,Democratic,"52,066"
11/08/2016,2016 Presidential General,30,Orange,110000470000,United States Representative District 47,355,Andy Whallon,N,N,3,Republican,"43,989"
11/08/2016,2016 Presidential General,30,Orange,110000480000,United States Representative District 48,67,Dana Rohrabacher,Y,N,3,Republican,"178,701"
11/08/2016,2016 Presidential General,30,Orange,110000480000,United States Representative District 48,468,Suzanne Savary,N,N,1,Democratic,"127,715"
11/08/2016,2016 Presidential General,30,Orange,110000490000,United States Representative District 49,210,Darrell Issa,Y,N,3,Republican,"47,673"
11/08/2016,2016 Presidential General,30,Orange,110000490000,United States Representative District 49,469,Doug Applegate,N,N,1,Democratic,"31,100"
11/08/2016,2016 Presidential General,30,Orange,120000290000,State Senate District 29,117,Ling Ling Chang,N,N,3,Republican,"117,445"
11/08/2016,2016 Presidential General,30,Orange,120000290000,State Senate District 29,585,Josh Newman,N,N,1,Democratic,"120,630"
11/08/2016,2016 Presidential General,30,Orange,120000370000,State Senate District 37,184,John M. W. Moorlach,Y,N,3,Republican,"228,480"
11/08/2016,2016 Presidential General,30,Orange,120000370000,State Senate District 37,539,Ari Grayson,N,N,1,Democratic,"172,455"
11/08/2016,2016 Presidential General,30,Orange,130000550000,State Assembly Member District 55,146,Phillip Chen,N,N,3,Republican,"58,032"
11/08/2016,2016 Presidential General,30,Orange,130000550000,State Assembly Member District 55,385,Gregg D. Fritchle,N,N,1,Democratic,"35,048"
11/08/2016,2016 Presidential General,30,Orange,130000650000,State Assembly Member District 65,402,Sharon Quirk-Silva,N,N,1,Democratic,"79,654"
11/08/2016,2016 Presidential General,30,Orange,130000650000,State Assembly Member District 65,438,Young Kim,Y,N,3,Republican,"69,941"
11/08/2016,2016 Presidential General,30,Orange,130000680000,State Assembly Member District 68,293,Steven S. Choi,N,N,3,Republican,"114,210"
11/08/2016,2016 Presidential General,30,Orange,130000680000,State Assembly Member District 68,480,Sean Jay Panahi,N,N,1,Democratic,"75,231"
11/08/2016,2016 Presidential General,30,Orange,130000690000,State Assembly Member District 69,185,Tom Daly,Y,N,1,Democratic,"69,640"
11/08/2016,2016 Presidential General,30,Orange,130000690000,State Assembly Member District 69,579,Ofelia Velarde-Garcia,N,N,3,Republican,"32,324"
11/08/2016,2016 Presidential General,30,Orange,130000720000,State Assembly Member District 72,337,Lenore Albert-Sheridan,N,N,1,Democratic,"71,332"
